poll_id,pollster_id,pollster,sponsor_ids,sponsors,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,display_name,mode,state,start_date,end_date,internal,partisan,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,updated_at,notes,url,url_article,url_topline,url_crosstab,politician_id,politician,yes,no,alternate_answers
89716,568,YouGov,,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2025-04-19T00:00:00Z,2025-04-22T00:00:00Z,FALSE,NA,218876,1625,a,NA,a,FALSE,2025-04-29 15:37:22 UTC,2025-04-29 15:37:22 UTC,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_iwzo5ZP.pdf,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_iwzo5ZP.pdf,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_iR37dyy.pdf,11,Donald Trump,41,54,5
89716,568,YouGov,,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2025-04-19T00:00:00Z,2025-04-22T00:00:00Z,FALSE,NA,218877,1446,rv,NA,rv,FALSE,2025-04-29 15:37:22 UTC,2025-04-29 15:37:22 UTC,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_iwzo5ZP.pdf,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_iwzo5ZP.pdf,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_iR37dyy.pdf,11,Donald Trump,44,53,3
89722,1895,Quantus Insights,,TrendingPolitics,NA,NA,NA,Quantus Insights,Online Opt-In Panel/Text-to-Web,NA,2025-04-21T00:00:00Z,2025-04-23T00:00:00Z,FALSE,REP,218883,1000,rv,NA,rv,FALSE,2025-04-29 15:37:25 UTC,2025-04-29 15:37:25 UTC,NA,https://quantus.substack.com/p/split-nation-unready-party-the-strategic,https://quantus.substack.com/p/split-nation-unready-party-the-strategic,NA,https://drive.google.com/file/d/1puOSl-RpML6LYqB6Zya1zULHVvW4u5Ps/view,11,Donald Trump,47.7,49.8,2.5
89726,1705,John Zogby Strategies,,NA,NA,NA,NA,John Zogby Strategies,Online Opt-In Panel,NA,2025-04-22T00:00:00Z,2025-04-23T00:00:00Z,FALSE,NA,218888,1000,rv,NA,rv,FALSE,2025-04-29 15:37:27 UTC,2025-04-29 15:37:27 UTC,NA,https://johnzogbystrategies.com/real-time-analysis-of-trumps-dropping-numbers-among-bellwether-groups/,https://johnzogbystrategies.com/real-time-analysis-of-trumps-dropping-numbers-among-bellwether-groups/,NA,NA,11,Donald Trump,48,50,NA
89734,1205,Marist College,,"PBS News, NPR",NA,NA,NA,Marist College,NA,NA,2025-04-21T00:00:00Z,2025-04-23T00:00:00Z,FALSE,NA,218898,1439,a,NA,a,FALSE,2025-04-29 15:40:27 UTC,2025-04-29 15:40:27 UTC,NA,https://maristpoll.marist.edu/polls/president-trumps-first-100-days-april-2025/,https://maristpoll.marist.edu/polls/president-trumps-first-100-days-april-2025/,NA,https://maristpoll.marist.edu/wp-content/uploads/2025/04/NPR_PBS-News_Marist-Poll_USA-NOS-and-Tables_202504251028-2.pdf,11,Donald Trump,42,53,5
89732,568,YouGov,,The Times of London,NA,NA,NA,YouGov,Online Matched Sample,NA,2025-04-21T00:00:00Z,2025-04-23T00:00:00Z,FALSE,NA,218896,949,rv,NA,rv,FALSE,2025-04-29 15:40:02 UTC,2025-04-29 15:40:02 UTC,NA,https://www.thetimes.com/us/american-politics/article/trump-polls-100-days-approval-3bxfj8k0z,https://www.thetimes.com/us/american-politics/article/trump-polls-100-days-approval-3bxfj8k0z,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/times_20250425.pdf,11,Donald Trump,44,52,3
89732,568,YouGov,,The Times of London,NA,NA,NA,YouGov,Online Matched Sample,NA,2025-04-21T00:00:00Z,2025-04-23T00:00:00Z,FALSE,NA,218895,1296,a,NA,a,FALSE,2025-04-29 15:40:01 UTC,2025-04-29 15:40:01 UTC,NA,https://www.thetimes.com/us/american-politics/article/trump-polls-100-days-approval-3bxfj8k0z,https://www.thetimes.com/us/american-politics/article/trump-polls-100-days-approval-3bxfj8k0z,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/times_20250425.pdf,11,Donald Trump,42,53,5
89734,1205,Marist College,,"PBS News, NPR",NA,NA,NA,Marist College,NA,NA,2025-04-21T00:00:00Z,2025-04-23T00:00:00Z,FALSE,NA,218899,1324,rv,NA,rv,FALSE,2025-04-29 15:40:28 UTC,2025-04-29 15:40:28 UTC,NA,https://maristpoll.marist.edu/polls/president-trumps-first-100-days-april-2025/,https://maristpoll.marist.edu/polls/president-trumps-first-100-days-april-2025/,NA,https://maristpoll.marist.edu/wp-content/uploads/2025/04/NPR_PBS-News_Marist-Poll_USA-NOS-and-Tables_202504251028-2.pdf,11,Donald Trump,43,53,4
89808,1697,Bullfinch,,NA,NA,NA,NA,The Bullfinch Group,Live Phone,NA,2025-04-18T00:00:00Z,2025-04-24T00:00:00Z,FALSE,NA,219265,1200,a,NA,a,FALSE,2025-05-01 20:02:38 UTC,2025-05-02 13:49:17 UTC,NA,https://www.thebullfinchgroup.com/post/public-release-of-bullfinch-nationwide-100-day-review-survey,https://www.thebullfinchgroup.com/post/public-release-of-bullfinch-nationwide-100-day-review-survey,NA,NA,11,Donald Trump,46,51,3
89808,1697,Bullfinch,,NA,NA,NA,NA,The Bullfinch Group,Live Phone,NA,2025-04-18T00:00:00Z,2025-04-24T00:00:00Z,FALSE,NA,219266,1000,rv,NA,rv,FALSE,2025-05-01 20:02:42 UTC,2025-05-02 13:49:54 UTC,NA,https://www.thebullfinchgroup.com/post/public-release-of-bullfinch-nationwide-100-day-review-survey,https://www.thebullfinchgroup.com/post/public-release-of-bullfinch-nationwide-100-day-review-survey,NA,NA,11,Donald Trump,46,51,2
89724,1554,RMG Research,,Napolitan Institute,NA,NA,NA,RMG Research,Online Opt-In Panel,NA,2025-04-16T00:00:00Z,2025-04-24T00:00:00Z,FALSE,NA,218886,3000,rv,NA,rv,TRUE,2025-04-29 15:37:26 UTC,2025-04-29 15:37:26 UTC,NA,https://napolitannews.org/jobapproval,https://napolitannews.org/jobapproval,NA,NA,11,Donald Trump,49,48,2
89727,1866,CNN/SSRS,,NA,NA,NA,NA,CNN/SSRS,Live Phone/Probability Panel,NA,2025-04-17T00:00:00Z,2025-04-24T00:00:00Z,FALSE,NA,218889,1678,a,NA,a,FALSE,2025-04-29 15:37:27 UTC,2025-05-27 18:53:43 UTC,NA,https://amp.cnn.com/cnn/2025/04/27/politics/approval-rating-trump-100-days,https://amp.cnn.com/cnn/2025/04/27/politics/approval-rating-trump-100-days,NA,https://www.cnn.com/.element/interactive/2025/04/REL5a-Trump-at-100days.pdf,11,Donald Trump,41,59,1
89725,1424,Siena/NYT,,NA,NA,NA,NA,The New York Times/Siena College,IVR/Live Phone,NA,2025-04-21T00:00:00Z,2025-04-24T00:00:00Z,FALSE,NA,218887,913,rv,NA,rv,FALSE,2025-04-29 15:37:26 UTC,2025-04-29 15:37:26 UTC,NA,https://www.nytimes.com/2025/04/25/us/politics/trump-poll-approval.html,https://www.nytimes.com/2025/04/25/us/politics/trump-poll-approval.html,https://www.nytimes.com/interactive/2025/04/25/us/elections/times-siena-poll-toplines.html,https://www.nytimes.com/interactive/2025/04/25/us/elections/times-siena-poll-crosstabs.html,11,Donald Trump,42,54,5
89727,1866,CNN/SSRS,,NA,NA,NA,NA,CNN/SSRS,Live Phone/Probability Panel,NA,2025-04-17T00:00:00Z,2025-04-24T00:00:00Z,FALSE,NA,219608,NA,rv,NA,rv,FALSE,2025-05-27 18:53:38 UTC,2025-05-27 18:53:38 UTC,NA,https://amp.cnn.com/cnn/2025/04/27/politics/approval-rating-trump-100-days,https://amp.cnn.com/cnn/2025/04/27/politics/approval-rating-trump-100-days,NA,https://www.cnn.com/.element/interactive/2025/04/REL5a-Trump-at-100days.pdf,11,Donald Trump,43,57,1
89730,241,Ipsos,,"ABC News, The Washington Post",NA,NA,NA,Ipsos,Probability Panel,NA,2025-04-18T00:00:00Z,2025-04-25T00:00:00Z,FALSE,NA,218893,1992,rv,NA,rv,FALSE,2025-04-29 15:40:00 UTC,2025-04-29 15:40:00 UTC,NA,https://www.washingtonpost.com/politics/2025/04/27/trump-poll-approval-rating-100-days/,https://www.washingtonpost.com/politics/2025/04/27/trump-poll-approval-rating-100-days/,NA,https://docs.google.com/spreadsheets/d/1behUPOujHZSkw37RTdnt_2pCJESMDrglY_uYUeoWdvg/edit?gid=0#gid=0,11,Donald Trump,42,55,3
89731,568,YouGov,,CBS News,NA,NA,NA,YouGov,Online Matched Sample,NA,2025-04-23T00:00:00Z,2025-04-25T00:00:00Z,FALSE,NA,218894,2365,a,NA,a,FALSE,2025-04-29 15:40:01 UTC,2025-04-29 15:40:01 UTC,NA,https://www.cbsnews.com/news/cbs-news-poll-trump-100-days-tariffs/,https://www.cbsnews.com/news/cbs-news-poll-trump-100-days-tariffs/,NA,https://www.scribd.com/document/854539811/cbsnews-20250427-SUN#from_embed,11,Donald Trump,45,55,NA
89730,241,Ipsos,,"ABC News, The Washington Post",NA,NA,NA,Ipsos,Probability Panel,NA,2025-04-18T00:00:00Z,2025-04-25T00:00:00Z,FALSE,NA,218892,2464,a,NA,a,FALSE,2025-04-29 15:40:00 UTC,2025-04-29 15:40:00 UTC,NA,https://www.washingtonpost.com/politics/2025/04/27/trump-poll-approval-rating-100-days/,https://www.washingtonpost.com/politics/2025/04/27/trump-poll-approval-rating-100-days/,NA,https://docs.google.com/spreadsheets/d/1behUPOujHZSkw37RTdnt_2pCJESMDrglY_uYUeoWdvg/edit?gid=0#gid=0,11,Donald Trump,39,55,5
89762,1701,NewsNation/Decision Desk HQ,,NA,NA,NA,NA,NewsNation,Online Opt-In Panel,NA,2025-04-23T00:00:00Z,2025-04-27T00:00:00Z,FALSE,NA,219127,1448,rv,NA,rv,FALSE,2025-05-01 17:51:01 UTC,2025-05-01 17:51:01 UTC,NA,https://www.newsnationnow.com/politics/recession-inflation-immigration-ddhq-poll/,https://www.newsnationnow.com/politics/recession-inflation-immigration-ddhq-poll/,NA,https://nexstartv-my.sharepoint.com/:x:/g/personal/mhobe_nexstar_tv/Ed_IQP-AattKq1IhfspZkKUB_j3G-vcd-JiJJksGOx_TLQ?rtime=xPSDEL6I3Ug,11,Donald Trump,44,56,NA
89735,1189,Morning Consult,,NA,NA,NA,NA,Morning Consult,Online Opt-In Panel,NA,2025-04-25T00:00:00Z,2025-04-27T00:00:00Z,FALSE,NA,218900,2224,rv,NA,rv,FALSE,2025-04-29 15:40:28 UTC,2025-04-29 15:40:28 UTC,NA,https://pro.morningconsult.com/trackers/donald-trump-congress-policy-republicans-polling,https://pro.morningconsult.com/trackers/donald-trump-congress-policy-republicans-polling,NA,NA,11,Donald Trump,45,53,2
89763,241,Ipsos,,Reuters,NA,NA,NA,Ipsos,Probability Panel,NA,2025-04-25T00:00:00Z,2025-04-27T00:00:00Z,FALSE,NA,219128,1029,a,NA,a,FALSE,2025-05-01 17:51:01 UTC,2025-05-01 17:51:01 UTC,NA,https://www.ipsos.com/en-us/ipsos-core-political-survey-presidential-approval-tracker-april-2025,https://www.ipsos.com/en-us/ipsos-core-political-survey-presidential-approval-tracker-april-2025,https://www.ipsos.com/sites/default/files/Reuters%20Ipsos%20Core%20Political%20Presidential%20Approval%20Tracker%2004%2029%202025_0.pdf,NA,11,Donald Trump,42,53,NA
89737,568,YouGov,,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2025-04-25T00:00:00Z,2025-04-28T00:00:00Z,FALSE,NA,218903,1626,rv,NA,rv,FALSE,2025-04-29 15:40:29 UTC,2025-04-29 15:40:29 UTC,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_TYDfabe.pdf,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_TYDfabe.pdf,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_fmq348X.pdf,11,Donald Trump,43,54,2
89737,568,YouGov,,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2025-04-25T00:00:00Z,2025-04-28T00:00:00Z,FALSE,NA,218902,1785,a,NA,a,FALSE,2025-04-29 15:40:29 UTC,2025-04-29 15:40:29 UTC,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_TYDfabe.pdf,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_TYDfabe.pdf,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_fmq348X.pdf,11,Donald Trump,42,52,7
89765,1624,J.L. Partners,,DailyMail.com,NA,NA,NA,J.L. Partners,Online Opt-In Panel,NA,2025-04-23T00:00:00Z,2025-04-28T00:00:00Z,FALSE,NA,219130,1006,rv,NA,rv,FALSE,2025-05-01 17:51:23 UTC,2025-05-01 17:51:23 UTC,NA,https://www.dailymail.co.uk/news/article-14657347/Donald-Trump-approval-rating-100-days-tariffs-poll.html,https://www.dailymail.co.uk/news/article-14657347/Donald-Trump-approval-rating-100-days-tariffs-poll.html,NA,NA,11,Donald Trump,41,50,9
89760,568,YouGov,,Yahoo News,NA,NA,NA,YouGov,Online Matched Sample,NA,2025-04-25T00:00:00Z,2025-04-28T00:00:00Z,FALSE,NA,219125,1071,rv,NA,rv,FALSE,2025-05-01 17:51:00 UTC,2025-05-24 14:25:12 UTC,NA,https://www.yahoo.com/news/poll-after-first-100-days-trumps-approval-rating-continues-to-crater-as-57-say-hes-gone-too-far-on-tariffs-165501627.html,https://www.yahoo.com/news/poll-after-first-100-days-trumps-approval-rating-continues-to-crater-as-57-say-hes-gone-too-far-on-tariffs-165501627.html,NA,https://www.scribd.com/document/855435184/20250428-combined-trump100,11,Donald Trump,45,53,2
89764,1406,Navigator,,NA,NA,NA,NA,Navigator Research,Online Opt-In Panel,NA,2025-04-24T00:00:00Z,2025-04-28T00:00:00Z,FALSE,NA,219129,1000,rv,NA,rv,FALSE,2025-05-01 17:51:02 UTC,2025-05-01 17:51:02 UTC,NA,https://navigatorresearch.org/anxious-discouraged-exhausted-the-first-100-days/,https://navigatorresearch.org/anxious-discouraged-exhausted-the-first-100-days/,https://navigatorresearch.org/wp-content/uploads/2025/04/Navigator-Update-Topline-F04.28.25.pdf,NA,11,Donald Trump,44,54,2
89761,1102,Emerson,,NA,NA,NA,NA,Emerson College,Online Opt-In Panel/Text-to-Web/Email,NA,2025-04-25T00:00:00Z,2025-04-28T00:00:00Z,FALSE,NA,219126,1000,rv,NA,rv,FALSE,2025-05-01 17:51:01 UTC,2025-05-01 17:51:01 UTC,NA,https://emersoncollegepolling.com/trump-100-days/,https://emersoncollegepolling.com/trump-100-days/,NA,https://docs.google.com/spreadsheets/d/1WLKwlpox28n9HBp2bMfqOffFwiFWwe7r/edit?gid=27282070#gid=27282070,11,Donald Trump,44.7,45.3,10
89760,568,YouGov,,Yahoo News,NA,NA,NA,YouGov,Online Matched Sample,NA,2025-04-25T00:00:00Z,2025-04-28T00:00:00Z,FALSE,NA,219124,1597,a,NA,a,FALSE,2025-05-01 17:50:53 UTC,2025-05-01 17:50:53 UTC,NA,https://www.yahoo.com/news/poll-after-first-100-days-trumps-approval-rating-continues-to-crater-as-57-say-hes-gone-too-far-on-tariffs-165501627.html,https://www.yahoo.com/news/poll-after-first-100-days-trumps-approval-rating-continues-to-crater-as-57-say-hes-gone-too-far-on-tariffs-165501627.html,NA,https://www.scribd.com/document/855435184/20250428-combined-trump100,11,Donald Trump,42,53,5
89809,1741,ActiVote,,NA,NA,NA,NA,ActiVote,App Panel,NA,2025-04-01T00:00:00Z,2025-04-30T00:00:00Z,FALSE,NA,219267,576,a,NA,a,FALSE,2025-05-01 20:02:43 UTC,2025-05-01 20:02:43 UTC,NA,https://www.activote.net/trumps-net-approval-at-6/,https://www.activote.net/trumps-net-approval-at-6/,NA,NA,11,Donald Trump,45,51.1,3.9
89889,1560,Lord Ashcroft Polls,,NA,NA,NA,NA,Lord Ashcroft Polls,Online Opt-In Panel,NA,2025-04-09T00:00:00Z,2025-04-30T00:00:00Z,FALSE,NA,219412,10000,a,NA,a,FALSE,2025-05-19 13:37:59 UTC,2025-05-19 13:37:59 UTC,NA,https://lordashcroftpolls.com/2025/05/trump-america-and-the-western-alliance/,https://lordashcroftpolls.com/2025/05/trump-america-and-the-western-alliance/,NA,NA,11,Donald Trump,45,53,3
89889,1560,Lord Ashcroft Polls,,NA,NA,NA,NA,Lord Ashcroft Polls,Online Opt-In Panel,NA,2025-04-09T00:00:00Z,2025-04-30T00:00:00Z,FALSE,NA,219413,8560,rv,NA,rv,FALSE,2025-05-19 13:37:59 UTC,2025-05-19 13:37:59 UTC,NA,https://lordashcroftpolls.com/2025/05/trump-america-and-the-western-alliance/,https://lordashcroftpolls.com/2025/05/trump-america-and-the-western-alliance/,NA,NA,11,Donald Trump,46,52,2
89813,1554,RMG Research,,Napolitan Institute,NA,NA,NA,RMG Research,Online Opt-In Panel,NA,2025-04-23T00:00:00Z,2025-05-01T00:00:00Z,FALSE,NA,219271,3000,rv,NA,rv,TRUE,2025-05-02 14:01:20 UTC,2025-05-02 14:01:20 UTC,NA,https://napolitannews.org/jobapproval,https://napolitannews.org/jobapproval,NA,NA,11,Donald Trump,49,48,2
89814,1671,Trafalgar Group/InsiderAdvantage,,NA,NA,NA,NA,Trafalgar Group/InsiderAdvantage,IVR/Live Phone/Text/Online Opt-In Panel/Email,NA,2025-04-30T00:00:00Z,2025-05-01T00:00:00Z,FALSE,REP,219277,1200,lv,NA,lv,FALSE,2025-05-03 17:44:50 UTC,2025-05-03 17:44:50 UTC,NA,https://insideradvantage.com/insideradvantage-trafalgar-group-joint-national-survey-trump-has-net-positive-approval-rating-that-appears-to-be-growing/?utm_source=rss&utm_medium=rss&utm_campaign=insideradvantage-trafalgar-group-joint-national-survey-trump-has-net-positive-approval-rating-that-appears-to-be-growing,https://insideradvantage.com/insideradvantage-trafalgar-group-joint-national-survey-trump-has-net-positive-approval-rating-that-appears-to-be-growing/?utm_source=rss&utm_medium=rss&utm_campaign=insideradvantage-trafalgar-group-joint-national-survey-trump-has-net-positive-approval-rating-that-appears-to-be-growing,NA,https://insideradvantage.com/top-line-tab-for-insideradvantage-trafalgar-presidential-job-performance-survey/,11,Donald Trump,45.8,43.8,10.4
89816,770,TIPP,,Issues & Insights,NA,NA,NA,TIPP Insights,Online Opt-In Panel,NA,2025-04-30T00:00:00Z,2025-05-02T00:00:00Z,FALSE,NA,219280,1400,a,NA,a,FALSE,2025-05-05 12:55:26 UTC,2025-05-05 12:55:26 UTC,NA,https://tippinsights.com/trump-rides-high-with-most-voters-but-democrats-remain-negative-i-i-tipp-poll/,https://tippinsights.com/trump-rides-high-with-most-voters-but-democrats-remain-negative-i-i-tipp-poll/,NA,NA,11,Donald Trump,42,47,11
89824,568,YouGov,,NA,NA,NA,NA,YouGov,Online Matched Sample,NA,2025-04-25T00:00:00Z,2025-05-02T00:00:00Z,FALSE,NA,219309,2220,a,NA,a,FALSE,2025-05-09 14:23:53 UTC,2025-05-09 14:23:53 UTC,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/Issue_Importance___Trump_Approval_poll_results.pdf,NA,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/Issue_Importance___Trump_Approval_poll_results.pdf,11,Donald Trump,42,52,6
89818,1189,Morning Consult,,NA,NA,NA,NA,Morning Consult,Online Opt-In Panel,NA,2025-05-02T00:00:00Z,2025-05-04T00:00:00Z,FALSE,NA,219292,2263,rv,NA,rv,FALSE,2025-05-06 13:53:23 UTC,2025-05-06 13:53:23 UTC,NA,https://pro.morningconsult.com/trackers/donald-trump-congress-policy-republicans-polling,https://pro.morningconsult.com/trackers/donald-trump-congress-policy-republicans-polling,NA,NA,11,Donald Trump,46,52,3
89819,1873,Big Data Poll,,Public Polling Project,NA,NA,NA,Big Data Poll,Live Phone/Online Opt-In Panel/Text-to-Web/Text,NA,2025-05-03T00:00:00Z,2025-05-05T00:00:00Z,FALSE,NA,219293,3128,rv,NA,rv,FALSE,2025-05-06 13:53:23 UTC,2025-05-06 13:53:23 UTC,NA,https://www.bigdatapoll.com/blog/poll-trump-approval-tempered-by-economic-concerns/,https://www.bigdatapoll.com/blog/poll-trump-approval-tempered-by-economic-concerns/,NA,https://application.marketsight.com/app/ItemView.aspx?SharedFor=public%40bigdatapoll.com&SharedBy=34090&id=ed392432-25f1-4ed1-b675-b2d40178ef48,11,Donald Trump,48,47.4,4.5
89820,568,YouGov,,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2025-05-02T00:00:00Z,2025-05-05T00:00:00Z,FALSE,NA,219294,1850,a,NA,a,FALSE,2025-05-06 13:53:23 UTC,2025-05-06 13:53:23 UTC,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_Cv0m59u.pdf,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_Cv0m59u.pdf,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_wZDAeTq.pdf,11,Donald Trump,42,52,5
89820,568,YouGov,,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2025-05-02T00:00:00Z,2025-05-05T00:00:00Z,FALSE,NA,219295,1693,rv,NA,rv,FALSE,2025-05-06 13:53:24 UTC,2025-05-06 13:53:24 UTC,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_Cv0m59u.pdf,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_Cv0m59u.pdf,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_wZDAeTq.pdf,11,Donald Trump,44,52,3
89826,1360,AP-NORC,,NA,NA,NA,NA,AP-NORC,Probability Panel,NA,2025-05-01T00:00:00Z,2025-05-05T00:00:00Z,FALSE,NA,219313,1175,a,NA,a,FALSE,2025-05-09 14:37:35 UTC,2025-05-09 14:37:35 UTC,NA,https://apnorc.org/projects/few-support-punitive-funding-cuts-to-colleges-and-universities/,https://apnorc.org/projects/few-support-punitive-funding-cuts-to-colleges-and-universities/,https://apnorc.org/wp-content/uploads/2025/05/may-2025-Higher-Ed-topline.pdf,https://apnews.com/projects/polling-tracker/,11,Donald Trump,41,57,2
89882,1805,Verasight,,Strength In Numbers,NA,NA,NA,Verasight,Text/Online Ad/Email,NA,2025-05-01T00:00:00Z,2025-05-06T00:00:00Z,FALSE,NA,219396,1000,a,NA,a,FALSE,2025-05-14 13:46:24 UTC,2025-05-14 13:46:24 UTC,NA,https://www.gelliottmorris.com/p/new-poll-americans-oppose-trumps,https://www.gelliottmorris.com/p/new-poll-americans-oppose-trumps,NA,NA,11,Donald Trump,40,56,4
89828,1895,Quantus Insights,,TrendingPolitics,NA,NA,NA,Quantus Insights,Online Opt-In Panel/Text-to-Web,NA,2025-05-05T00:00:00Z,2025-05-07T00:00:00Z,FALSE,REP,219315,1000,rv,NA,rv,FALSE,2025-05-09 20:36:34 UTC,2025-05-09 20:36:34 UTC,NA,https://quantusinsights.org/f/the-nation-divided-the-president-holding-ground,https://quantusinsights.org/f/the-nation-divided-the-president-holding-ground,NA,https://drive.google.com/file/d/1LYTAPAsIBBz_BShqyN4ZeZsQkDlLzbZM/view,11,Donald Trump,48.2,48.3,3.5
89827,1554,RMG Research,,Napolitan Institute,NA,NA,NA,RMG Research,Online Opt-In Panel,NA,2025-04-30T00:00:00Z,2025-05-08T00:00:00Z,FALSE,NA,219314,3000,rv,NA,rv,TRUE,2025-05-09 20:36:33 UTC,2025-05-09 20:36:33 UTC,NA,https://napolitannews.org/jobapproval,https://napolitannews.org/jobapproval,NA,NA,11,Donald Trump,49,49,1
89832,568,YouGov,,NA,NA,NA,NA,YouGov,Online Matched Sample,NA,2025-05-06T00:00:00Z,2025-05-08T00:00:00Z,FALSE,NA,219319,1143,a,NA,a,FALSE,2025-05-11 19:22:56 UTC,2025-05-11 19:22:56 UTC,NA,https://yougovamerica.substack.com/p/your-polls-on-protestants-pets-and,https://yougovamerica.substack.com/p/your-polls-on-protestants-pets-and,NA,NA,11,Donald Trump,41.529,50.059,8.412
89829,1189,Morning Consult,,NA,NA,NA,NA,Morning Consult,Online Opt-In Panel,NA,2025-05-02T00:00:00Z,2025-05-08T00:00:00Z,FALSE,NA,219317,45000,a,NA,a,FALSE,2025-05-09 20:39:53 UTC,2025-05-09 20:39:53 UTC,NA,https://pro.morningconsult.com/trackers/global-leader-approval,https://pro.morningconsult.com/trackers/global-leader-approval,NA,NA,11,Donald Trump,46.24,48.04,5.72
90324,1642,Wick,,2Way,NA,NA,NA,Wick,Online Opt-In Panel,NA,2025-05-08T00:00:00Z,2025-05-09T00:00:00Z,FALSE,NA,221494,1000,rv,NA,rv,FALSE,2025-07-18 13:33:14 UTC,2025-07-18 13:33:14 UTC,NA,https://www.wick.io/post/episode-2-the-peoples-poll,https://www.wick.io/post/episode-2-the-peoples-poll,https://my.wick.io/analysis/shared/item/CCED3FFB-28C8-40CA-92F1-FFD179722079/view,NA,11,Donald Trump,47,49,4
89884,1497,co/efficient,,NA,NA,NA,NA,co/efficient,NA,NA,2025-05-07T00:00:00Z,2025-05-09T00:00:00Z,FALSE,REP,219402,1462,lv,NA,lv,FALSE,2025-05-14 17:47:37 UTC,2025-05-14 17:47:37 UTC,NA,https://coefficient.org/national-approval-study/,https://coefficient.org/national-approval-study/,NA,NA,11,Donald Trump,49,51,NA
89874,1189,Morning Consult,,NA,NA,NA,NA,Morning Consult,Online Opt-In Panel,NA,2025-05-09T00:00:00Z,2025-05-11T00:00:00Z,FALSE,NA,219380,2221,rv,NA,rv,FALSE,2025-05-12 21:51:04 UTC,2025-05-12 21:51:04 UTC,NA,https://pro.morningconsult.com/trackers/donald-trump-congress-policy-republicans-polling,https://pro.morningconsult.com/trackers/donald-trump-congress-policy-republicans-polling,NA,NA,11,Donald Trump,46,52,2
89877,568,YouGov,,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2025-05-09T00:00:00Z,2025-05-12T00:00:00Z,FALSE,NA,219387,1786,a,NA,a,FALSE,2025-05-13 13:13:33 UTC,2025-05-13 13:13:33 UTC,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_tUEOMi7.pdf,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_tUEOMi7.pdf,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_tDmEBHo.pdf,11,Donald Trump,43,52,5
89877,568,YouGov,,The Economist,NA,NA,NA,YouGov,Online Matched Sample,NA,2025-05-09T00:00:00Z,2025-05-12T00:00:00Z,FALSE,NA,219388,1610,rv,NA,rv,FALSE,2025-05-13 13:13:33 UTC,2025-05-13 13:13:33 UTC,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_tUEOMi7.pdf,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_tUEOMi7.pdf,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_tDmEBHo.pdf,11,Donald Trump,45,52,3
89875,1302,Echelon Insights,,NA,NA,NA,NA,Echelon Insights,Online Opt-In Panel,NA,2025-05-08T00:00:00Z,2025-05-12T00:00:00Z,FALSE,NA,219381,1000,lv,NA,lv,FALSE,2025-05-12 21:51:04 UTC,2025-05-12 21:51:04 UTC,NA,https://echeloninsights.com/in-the-news/may-2025-verified-voter-omnibus-2-2-2-2-2/,https://echeloninsights.com/in-the-news/may-2025-verified-voter-omnibus-2-2-2-2-2/,https://echelonin.wpenginepowered.com/wp-content/uploads/May-2025-Voter-Omnibus-Topline-External.pdf,NA,11,Donald Trump,46,52,2
